"rt","response","trial_index","time_elapsed","whichPrime","trialType","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct","question_order"
"1385","j","50","96323","","iat","Philosophy","liberal arts","liberal arts","science","liberal arts","true",""
"1278","j","52","97855","","iat","Literature","liberal arts","liberal arts","science","liberal arts","true",""
"1341","f","54","99450","","iat","Geology","science","science","science","liberal arts","true",""
"674","f","56","100377","","iat","Biology","science","science","science","liberal arts","true",""
"1037","j","58","101669","","iat","Arts","liberal arts","liberal arts","science","liberal arts","true",""
"2545","f","60","104469","","iat","Ecology","science","science","science","liberal arts","true",""
"1372","j","62","106093","","iat","Chemistry","science","science","science","liberal arts","false",""
"2404","f","64","108752","","iat","Anthropology","liberal arts","liberal arts","science","liberal arts","false",""
"811","f","66","109816","","iat","Math","science","science","science","liberal arts","true",""
"1714","j","68","111785","","iat","Literature","liberal arts","liberal arts","science","liberal arts","true",""
"800","j","70","112838","","iat","Sociology","liberal arts","liberal arts","science","liberal arts","true",""
"876","f","72","113967","","iat","Ecology","science","science","science","liberal arts","true",""
"1631","j","74","115851","","iat","History","liberal arts","liberal arts","science","liberal arts","true",""
"1141","j","76","117246","","iat","Engineering","science","science","science","liberal arts","false",""
"1908","f","79","121971","","iat","Grandma","women","women","women","men","true",""
"850","f","81","123074","","iat","Mother","women","women","women","men","true",""
"655","f","83","123983","","iat","Female","women","women","women","men","true",""
"868","j","85","125108","","iat","Uncle","men","men","women","men","true",""
"2292","f","87","127656","","iat","Mother","women","women","women","men","true",""
"1380","j","89","129291","","iat","Gentleman","men","men","women","men","true",""
"706","f","91","130251","","iat","Woman","women","women","women","men","true",""
"1291","j","93","131796","","iat","Boy","men","men","women","men","true",""
"639","f","95","132690","","iat","Sister","women","women","women","men","true",""
"704","j","97","133649","","iat","Male","men","men","women","men","true",""
"564","j","99","134466","","iat","Man","men","men","women","men","true",""
"1124","j","101","135843","","iat","Brother","men","men","women","men","true",""
"678","f","103","136775","","iat","Lady","women","women","women","men","true",""
"712","j","105","137740","","iat","Uncle","men","men","women","men","true",""
"699","f","107","138694","","iat","Grandma","women","women","women","men","true",""
"796","j","109","139745","","iat","Husband","men","men","women","men","true",""
"719","f","111","140719","","iat","Daughter","women","women","women","men","true",""
"1111","j","113","142082","","iat","Son","men","men","women","men","true",""
"610","j","115","142946","","iat","Son","men","men","women","men","true",""
"774","f","117","143973","","iat","Wife","women","women","women","men","true",""
"1295","f","119","145522","","iat","Girl","women","women","women","men","true",""
"1665","j","121","147441","","iat","Man","men","men","women","men","true",""
"1406","j","123","149103","","iat","Boy","men","men","women","men","true",""
"1047","f","125","150405","","iat","Woman","women","women","women","men","true",""
"675","f","127","151335","","iat","Aunt","women","women","women","men","true",""
"720","j","129","152308","","iat","Grandpa","men","men","women","men","true",""
"774","f","131","153335","","iat","Sister","women","women","women","men","true",""
"630","j","133","154218","","iat","Father","men","men","women","men","true",""
"1000","j","135","155472","","iat","Brother","men","men","women","men","true",""
"558","f","137","156286","","iat","Wife","women","women","women","men","true",""
"583","j","139","157120","","iat","Gentleman","men","men","women","men","true",""
"1553","j","141","158929","","iat","Husband","men","men","women","men","true",""
"1022","f","143","160205","","iat","Aunt","women","women","women","men","true",""
"818","f","145","161276","","iat","Daughter","women","women","women","men","true",""
"791","j","147","162323","","iat","Grandpa","men","men","women","men","true",""
"593","f","149","163171","","iat","Lady","women","women","women","men","true",""
"3224","f","152","167821","","iat","History","liberal arts","liberal arts or women","liberal arts or women","science or men","true",""
"1013","f","154","169092","","iat","Grandma","women","liberal arts or women","liberal arts or women","science or men","true",""
"1336","j","156","170681","","iat","Robotics","science","science or men","liberal arts or women","science or men","true",""
"779","j","158","171714","","iat","Engineering","science","science or men","liberal arts or women","science or men","true",""
"1143","f","160","173111","","iat","Sociology","liberal arts","liberal arts or women","liberal arts or women","science or men","true",""
"1206","j","162","174573","","iat","Grandpa","men","science or men","liberal arts or women","science or men","true",""
"623","j","164","175450","","iat","Man","men","science or men","liberal arts or women","science or men","true",""
"1000","j","166","176703","","iat","Father","men","science or men","liberal arts or women","science or men","true",""
"641","f","168","177598","","iat","Humanities","liberal arts","liberal arts or women","liberal arts or women","science or men","true",""
"753","j","170","178609","","iat","Statistics","science","science or men","liberal arts or women","science or men","true",""
"902","j","172","179765","","iat","Husband","men","science or men","liberal arts or women","science or men","true",""
"1308","j","174","181329","","iat","Uncle","men","science or men","liberal arts or women","science or men","true",""
"940","f","176","182524","","iat","Arts","liberal arts","liberal arts or women","liberal arts or women","science or men","true",""
"1095","j","178","183873","","iat","Geology","science","science or men","liberal arts or women","science or men","true",""
"1161","f","180","185289","","iat","Girl","women","liberal arts or women","liberal arts or women","science or men","true",""
"829","f","182","186371","","iat","Sister","women","liberal arts or women","liberal arts or women","science or men","true",""
"640","f","184","187266","","iat","Lady","women","liberal arts or women","liberal arts or women","science or men","true",""
"789","j","186","188308","","iat","Anthropology","liberal arts","liberal arts or women","liberal arts or women","science or men","false",""
"870","f","188","189433","","iat","Female","women","liberal arts or women","liberal arts or women","science or men","true",""
"1701","j","190","191388","","iat","Brother","men","science or men","liberal arts or women","science or men","true",""
"797","f","192","192441","","iat","Mother","women","liberal arts or women","liberal arts or women","science or men","true",""
"2507","f","194","195203","","iat","Music","liberal arts","liberal arts or women","liberal arts or women","science or men","true",""
"769","j","196","196225","","iat","Son","men","science or men","liberal arts or women","science or men","true",""
"769","f","198","197248","","iat","Dance","liberal arts","liberal arts or women","liberal arts or women","science or men","true",""
"3448","j","200","200952","","iat","Physics","science","science or men","liberal arts or women","science or men","true",""
"3050","f","202","204256","","iat","Literature","liberal arts","liberal arts or women","liberal arts or women","science or men","true",""
"1806","j","204","206317","","iat","Ecology","science","science or men","liberal arts or women","science or men","true",""
"761","j","206","207332","","iat","Math","science","science or men","liberal arts or women","science or men","true",""
"616","f","208","208200","","iat","Wife","women","liberal arts or women","liberal arts or women","science or men","true",""
"2522","j","210","210976","","iat","Chemistry","science","science or men","liberal arts or women","science or men","true",""
"624","j","212","211852","","iat","Gentleman","men","science or men","liberal arts or women","science or men","true",""
"1141","f","214","213247","","iat","English","liberal arts","liberal arts or women","liberal arts or women","science or men","true",""
"638","j","216","214141","","iat","Boy","men","science or men","liberal arts or women","science or men","true",""
"730","f","218","215124","","iat","Daughter","women","liberal arts or women","liberal arts or women","science or men","true",""
"1399","f","220","216777","","iat","Philosophy","liberal arts","liberal arts or women","liberal arts or women","science or men","true",""
"986","j","222","218016","","iat","Astronomy","science","science or men","liberal arts or women","science or men","true",""
"1419","f","225","224818","","iat","Lady","women","science or women","science or women","liberal arts or men","true",""
"652","f","227","225724","","iat","Daughter","women","science or women","science or women","liberal arts or men","true",""
"1227","j","229","227205","","iat","Father","men","liberal arts or men","science or women","liberal arts or men","true",""
"1245","j","231","228705","","iat","Anthropology","liberal arts","liberal arts or men","science or women","liberal arts or men","true",""
"573","j","233","229533","","iat","Robotics","science","science or women","science or women","liberal arts or men","false",""
"3953","f","235","233739","","iat","Statistics","science","science or women","science or women","liberal arts or men","true",""
"1916","j","237","235908","","iat","Husband","men","liberal arts or men","science or women","liberal arts or men","true",""
"1221","j","239","237383","","iat","Music","liberal arts","liberal arts or men","science or women","liberal arts or men","true",""
"912","f","241","238550","","iat","Engineering","science","science or women","science or women","liberal arts or men","true",""
"814","f","243","239619","","iat","Sister","women","science or women","science or women","liberal arts or men","true",""
"1886","f","245","241760","","iat","Physics","science","science or women","science or women","liberal arts or men","true",""
"1633","j","247","243648","","iat","Grandpa","men","liberal arts or men","science or women","liberal arts or men","true",""
"3825","f","249","247727","","iat","Astronomy","science","science or women","science or women","liberal arts or men","true",""
"1969","f","251","249950","","iat","Woman","women","science or women","science or women","liberal arts or men","true",""
"3928","f","253","254133","","iat","Grandma","women","science or women","science or women","liberal arts or men","true",""
"1329","f","255","255716","","iat","Girl","women","science or women","science or women","liberal arts or men","true",""
"2920","f","257","258891","","iat","English","liberal arts","liberal arts or men","science or women","liberal arts or men","false",""
"3449","f","259","262593","","iat","Arts","liberal arts","liberal arts or men","science or women","liberal arts or men","false",""
"1041","j","261","263886","","iat","Humanities","liberal arts","liberal arts or men","science or women","liberal arts or men","true",""
"3456","j","263","267598","","iat","Literature","liberal arts","liberal arts or men","science or women","liberal arts or men","true",""
"784","j","265","268638","","iat","Philosophy","liberal arts","liberal arts or men","science or women","liberal arts or men","true",""
"1168","f","267","270061","","iat","Aunt","women","science or women","science or women","liberal arts or men","true",""
"2123","f","269","272439","","iat","Geology","science","science or women","science or women","liberal arts or men","true",""
"1448","j","271","274141","","iat","Male","men","liberal arts or men","science or women","liberal arts or men","true",""
"1977","j","273","276374","","iat","Man","men","liberal arts or men","science or women","liberal arts or men","true",""
"1573","j","275","278200","","iat","Gentleman","men","liberal arts or men","science or women","liberal arts or men","true",""
"2087","j","277","280539","","iat","History","liberal arts","liberal arts or men","science or women","liberal arts or men","true",""
"1659","f","279","282453","","iat","Ecology","science","science or women","science or women","liberal arts or men","true",""
"848","j","281","283557","","iat","Sociology","liberal arts","liberal arts or men","science or women","liberal arts or men","true",""
"2977","f","283","286788","","iat","Son","men","liberal arts or men","science or women","liberal arts or men","false",""
"1906","f","285","288949","","iat","Female","women","science or women","science or women","liberal arts or men","true",""
"2657","j","287","291860","","iat","Dance","liberal arts","liberal arts or men","science or women","liberal arts or men","true",""
"2118","f","289","294233","","iat","Mother","women","science or women","science or women","liberal arts or men","true",""
"3340","j","291","297827","","iat","Math","science","science or women","science or women","liberal arts or men","false",""
"1103","f","293","299185","","iat","Biology","science","science or women","science or women","liberal arts or men","true",""
"3947","j","295","303389","","iat","Uncle","men","liberal arts or men","science or women","liberal arts or men","true",""
"55367","{""Q0"":5,""Q1"":6,""Q2"":0,""Q3"":5,""Q4"":0,""Q5"":5,""Q6"":1,""Q7"":6,""Q8"":1,""Q9"":6}","297","359015","","questionnaire","","","","","","","[0,1,2,3,4,5,6,7,8,9]"
