"rt","response","trial_index","time_elapsed","whichPrime","trialType","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct","question_order"
"679","j","135","127066","","iat","Girl","women","women","men","women","true",""
"554","j","137","127875","","iat","Brother","men","men","men","women","false",""
"705","f","139","128835","","iat","Uncle","men","men","men","women","true",""
"522","f","141","129611","","iat","Man","men","men","men","women","true",""
"550","j","143","130415","","iat","Mother","women","women","men","women","true",""
"649","j","145","131318","","iat","Female","women","women","men","women","true",""
"512","f","147","132085","","iat","Brother","men","men","men","women","true",""
"640","f","149","132980","","iat","Gentleman","men","men","men","women","true",""
"1423","f","152","143795","","iat","Girl","women","liberal arts or women","liberal arts or women","science or men","true",""
"654","f","154","144704","","iat","Arts","liberal arts","liberal arts or women","liberal arts or women","science or men","true",""
"761","j","156","145719","","iat","Ecology","science","science or men","liberal arts or women","science or men","true",""
"549","j","158","146523","","iat","Gentleman","men","science or men","liberal arts or women","science or men","true",""
"599","j","160","147377","","iat","Statistics","science","science or men","liberal arts or women","science or men","true",""
"562","f","162","148194","","iat","Female","women","liberal arts or women","liberal arts or women","science or men","true",""
"685","j","164","149133","","iat","Grandpa","men","science or men","liberal arts or women","science or men","true",""
"1061","j","166","150447","","iat","Engineering","science","science or men","liberal arts or women","science or men","true",""
"641","f","168","151343","","iat","Philosophy","liberal arts","liberal arts or women","liberal arts or women","science or men","true",""
"578","j","170","152176","","iat","Geology","science","science or men","liberal arts or women","science or men","true",""
"555","j","172","152986","","iat","Robotics","science","science or men","liberal arts or women","science or men","true",""
"829","f","174","154069","","iat","Wife","women","liberal arts or women","liberal arts or women","science or men","true",""
"650","f","176","154974","","iat","Dance","liberal arts","liberal arts or women","liberal arts or women","science or men","true",""
"565","f","178","155794","","iat","Aunt","women","liberal arts or women","liberal arts or women","science or men","true",""
"553","j","180","156601","","iat","Man","men","science or men","liberal arts or women","science or men","true",""
"940","f","182","157795","","iat","Grandma","women","liberal arts or women","liberal arts or women","science or men","true",""
"435","f","184","158484","","iat","Mother","women","liberal arts or women","liberal arts or women","science or men","true",""
"949","f","186","159687","","iat","English","liberal arts","liberal arts or women","liberal arts or women","science or men","true",""
"573","j","188","160514","","iat","History","liberal arts","liberal arts or women","liberal arts or women","science or men","false",""
"644","j","190","161412","","iat","Chemistry","science","science or men","liberal arts or women","science or men","true",""
"718","f","192","162384","","iat","Anthropology","liberal arts","liberal arts or women","liberal arts or women","science or men","true",""
"631","j","194","163268","","iat","Male","men","science or men","liberal arts or women","science or men","true",""
"599","f","196","164123","","iat","Humanities","liberal arts","liberal arts or women","liberal arts or women","science or men","true",""
"776","j","198","165153","","iat","Uncle","men","science or men","liberal arts or women","science or men","true",""
"836","f","200","166243","","iat","Daughter","women","liberal arts or women","liberal arts or women","science or men","true",""
"762","j","202","167260","","iat","Astronomy","science","science or men","liberal arts or women","science or men","true",""
"1135","j","204","168650","","iat","Brother","men","science or men","liberal arts or women","science or men","true",""
"613","f","206","169518","","iat","Sociology","liberal arts","liberal arts or women","liberal arts or women","science or men","true",""
"417","f","208","170189","","iat","Biology","science","science or men","liberal arts or women","science or men","false",""
"316","j","210","170759","","iat","Boy","men","science or men","liberal arts or women","science or men","true",""
"331","j","212","171344","","iat","Son","men","science or men","liberal arts or women","science or men","true",""
"548","f","214","172146","","iat","Woman","women","liberal arts or women","liberal arts or women","science or men","true",""
"722","f","216","173122","","iat","Lady","women","liberal arts or women","liberal arts or women","science or men","true",""
"3094","j","218","176471","","iat","Physics","science","science or men","liberal arts or women","science or men","true",""
"625","f","220","177349","","iat","Literature","liberal arts","liberal arts or women","liberal arts or women","science or men","true",""
"872","j","222","178475","","iat","Husband","men","science or men","liberal arts or women","science or men","true",""
"826","j","225","183036","","iat","Grandma","women","science or women","liberal arts or men","science or women","true",""
"1423","j","227","184711","","iat","Geology","science","science or women","liberal arts or men","science or women","true",""
"667","j","229","185634","","iat","Math","science","science or women","liberal arts or men","science or women","true",""
"639","f","231","186526","","iat","Brother","men","liberal arts or men","liberal arts or men","science or women","true",""
"864","j","233","187643","","iat","Daughter","women","science or women","liberal arts or men","science or women","true",""
"1291","f","235","189187","","iat","Man","men","liberal arts or men","liberal arts or men","science or women","true",""
"583","f","237","190023","","iat","Engineering","science","science or women","liberal arts or men","science or women","false",""
"2346","j","239","192622","","iat","Sister","women","science or women","liberal arts or men","science or women","true",""
"3336","j","241","196211","","iat","Mother","women","science or women","liberal arts or men","science or women","true",""
"989","j","243","197455","","iat","Statistics","science","science or women","liberal arts or men","science or women","true",""
"569","f","245","198279","","iat","Humanities","liberal arts","liberal arts or men","liberal arts or men","science or women","true",""
"836","j","247","199369","","iat","Aunt","women","science or women","liberal arts or men","science or women","true",""
"1259","f","249","200881","","iat","Sociology","liberal arts","liberal arts or men","liberal arts or men","science or women","true",""
"765","j","251","201901","","iat","Grandpa","men","liberal arts or men","liberal arts or men","science or women","false",""
"1312","f","253","203467","","iat","Uncle","men","liberal arts or men","liberal arts or men","science or women","true",""
"1084","f","255","204805","","iat","English","liberal arts","liberal arts or men","liberal arts or men","science or women","true",""
"973","j","257","206033","","iat","Biology","science","science or women","liberal arts or men","science or women","true",""
"1084","f","259","207371","","iat","Gentleman","men","liberal arts or men","liberal arts or men","science or women","true",""
"1128","f","261","208753","","iat","Music","liberal arts","liberal arts or men","liberal arts or men","science or women","true",""
"811","j","263","209818","","iat","Female","women","science or women","liberal arts or men","science or women","true",""
"1163","f","265","211236","","iat","Husband","men","liberal arts or men","liberal arts or men","science or women","true",""
"1078","j","267","212568","","iat","Robotics","science","science or women","liberal arts or men","science or women","true",""
"884","f","269","213707","","iat","Literature","liberal arts","liberal arts or men","liberal arts or men","science or women","true",""
"1595","j","271","215557","","iat","Physics","science","science or women","liberal arts or men","science or women","true",""
"1062","f","273","216873","","iat","Son","men","liberal arts or men","liberal arts or men","science or women","true",""
"560","f","275","217687","","iat","Astronomy","science","science or women","liberal arts or men","science or women","false",""
"896","j","277","218839","","iat","Chemistry","science","science or women","liberal arts or men","science or women","true",""
"1490","f","279","220583","","iat","Male","men","liberal arts or men","liberal arts or men","science or women","true",""
"760","f","281","221597","","iat","Arts","liberal arts","liberal arts or men","liberal arts or men","science or women","true",""
"525","f","283","222375","","iat","Girl","women","science or women","liberal arts or men","science or women","false",""
"2062","f","285","224691","","iat","Ecology","science","science or women","liberal arts or men","science or women","false",""
"980","f","287","225925","","iat","Anthropology","liberal arts","liberal arts or men","liberal arts or men","science or women","true",""
"1303","f","289","227483","","iat","Boy","men","liberal arts or men","liberal arts or men","science or women","true",""
"751","j","291","228489","","iat","Lady","women","science or women","liberal arts or men","science or women","true",""
"917","f","293","229660","","iat","Philosophy","liberal arts","liberal arts or men","liberal arts or men","science or women","true",""
"714","f","295","230628","","iat","Dance","liberal arts","liberal arts or men","liberal arts or men","science or women","true",""
"73486","{""Q0"":4,""Q1"":6,""Q2"":0,""Q3"":5,""Q4"":0,""Q5"":6,""Q6"":1,""Q7"":6,""Q8"":0,""Q9"":6}","297","304382","","questionnaire","","","","","","","[0,1,2,3,4,5,6,7,8,9]"
