"rt","response","trial_index","time_elapsed","whichPrime","trialType","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct","question_order"
"753","f","64","75290","","iat","Ecology","science","science","science","liberal arts","true",""
"1139","j","66","76683","","iat","Philosophy","liberal arts","liberal arts","science","liberal arts","true",""
"738","f","68","77676","","iat","Engineering","science","science","science","liberal arts","true",""
"705","j","70","78637","","iat","Humanities","liberal arts","liberal arts","science","liberal arts","true",""
"920","f","72","79809","","iat","Engineering","science","science","science","liberal arts","true",""
"633","j","74","80696","","iat","Humanities","liberal arts","liberal arts","science","liberal arts","true",""
"676","f","76","81627","","iat","Chemistry","science","science","science","liberal arts","true",""
"1653","j","79","85216","","iat","Husband","men","men","women","men","true",""
"605","j","81","86076","","iat","Brother","men","men","women","men","true",""
"497","f","83","86828","","iat","Female","women","women","women","men","true",""
"556","j","85","87638","","iat","Boy","men","men","women","men","true",""
"648","f","87","88539","","iat","Mother","women","women","women","men","true",""
"637","j","89","89431","","iat","Grandpa","men","men","women","men","true",""
"568","f","91","90253","","iat","Sister","women","women","women","men","true",""
"914","f","93","91422","","iat","Grandma","women","women","women","men","true",""
"569","j","95","92246","","iat","Uncle","men","men","women","men","true",""
"523","j","97","93023","","iat","Son","men","men","women","men","true",""
"617","j","99","93894","","iat","Gentleman","men","men","women","men","true",""
"444","j","101","94593","","iat","Father","men","men","women","men","true",""
"514","f","103","95361","","iat","Mother","women","women","women","men","true",""
"477","j","105","96093","","iat","Boy","men","men","women","men","true",""
"478","f","107","96825","","iat","Woman","women","women","women","men","true",""
"502","j","109","97581","","iat","Brother","men","men","women","men","true",""
"533","f","111","98369","","iat","Aunt","women","women","women","men","true",""
"573","j","113","99195","","iat","Gentleman","men","men","women","men","true",""
"516","j","115","99964","","iat","Man","men","men","women","men","true",""
"501","f","117","100719","","iat","Daughter","women","women","women","men","true",""
"374","f","119","101347","","iat","Daughter","women","women","women","men","true",""
"472","j","121","102073","","iat","Uncle","men","men","women","men","true",""
"415","f","123","102742","","iat","Woman","women","women","women","men","true",""
"475","f","125","103472","","iat","Grandma","women","women","women","men","true",""
"525","f","127","104251","","iat","Aunt","women","women","women","men","true",""
"531","j","129","105036","","iat","Son","men","men","women","men","true",""
"649","f","131","105939","","iat","Sister","women","women","women","men","true",""
"469","f","133","106663","","iat","Lady","women","women","women","men","true",""
"458","j","135","107376","","iat","Husband","men","men","women","men","true",""
"489","f","137","108118","","iat","Female","women","women","women","men","true",""
"420","f","139","108793","","iat","Girl","women","women","women","men","true",""
"450","j","141","109498","","iat","Father","men","men","women","men","true",""
"462","f","143","110214","","iat","Lady","women","women","women","men","true",""
"610","j","145","111078","","iat","Grandpa","men","men","women","men","true",""
"443","f","147","111776","","iat","Wife","women","women","women","men","true",""
"465","j","149","112495","","iat","Male","men","men","women","men","true",""
"1643","j","152","117248","","iat","Anthropology","liberal arts","liberal arts or men","science or women","liberal arts or men","true",""
"1072","j","154","118573","","iat","Male","men","liberal arts or men","science or women","liberal arts or men","true",""
"579","j","156","119407","","iat","Boy","men","liberal arts or men","science or women","liberal arts or men","true",""
"632","f","158","120292","","iat","Biology","science","science or women","science or women","liberal arts or men","true",""
"526","f","160","121072","","iat","Astronomy","science","science or women","science or women","liberal arts or men","true",""
"912","f","162","122239","","iat","Wife","women","science or women","science or women","liberal arts or men","true",""
"547","j","164","123041","","iat","Grandpa","men","liberal arts or men","science or women","liberal arts or men","true",""
"631","f","166","123925","","iat","Aunt","women","science or women","science or women","liberal arts or men","true",""
"630","j","168","124808","","iat","Son","men","liberal arts or men","science or women","liberal arts or men","true",""
"624","f","170","125686","","iat","Engineering","science","science or women","science or women","liberal arts or men","true",""
"786","f","172","126727","","iat","Girl","women","science or women","science or women","liberal arts or men","true",""
"518","f","174","127499","","iat","Physics","science","science or women","science or women","liberal arts or men","true",""
"459","f","176","128213","","iat","Mother","women","science or women","science or women","liberal arts or men","true",""
"538","f","178","129006","","iat","Ecology","science","science or women","science or women","liberal arts or men","true",""
"614","j","180","129875","","iat","Man","men","liberal arts or men","science or women","liberal arts or men","true",""
"456","j","182","130585","","iat","Uncle","men","liberal arts or men","science or women","liberal arts or men","true",""
"629","j","184","131467","","iat","Music","liberal arts","liberal arts or men","science or women","liberal arts or men","true",""
"943","f","186","132665","","iat","Female","women","science or women","science or women","liberal arts or men","true",""
"631","j","188","133549","","iat","English","liberal arts","liberal arts or men","science or women","liberal arts or men","true",""
"503","f","190","134307","","iat","Statistics","science","science or women","science or women","liberal arts or men","true",""
"616","f","192","135177","","iat","Sister","women","science or women","science or women","liberal arts or men","true",""
"550","f","194","135981","","iat","Grandma","women","science or women","science or women","liberal arts or men","true",""
"628","j","196","136864","","iat","Brother","men","liberal arts or men","science or women","liberal arts or men","true",""
"530","j","198","137649","","iat","Husband","men","liberal arts or men","science or women","liberal arts or men","true",""
"630","f","200","138533","","iat","Robotics","science","science or women","science or women","liberal arts or men","true",""
"573","j","202","139360","","iat","Humanities","liberal arts","liberal arts or men","science or women","liberal arts or men","true",""
"558","f","204","140171","","iat","Daughter","women","science or women","science or women","liberal arts or men","true",""
"661","j","206","141087","","iat","Philosophy","liberal arts","liberal arts or men","science or women","liberal arts or men","true",""
"577","j","208","141917","","iat","Dance","liberal arts","liberal arts or men","science or women","liberal arts or men","true",""
"543","j","210","142714","","iat","Literature","liberal arts","liberal arts or men","science or women","liberal arts or men","true",""
"553","f","212","143521","","iat","Math","science","science or women","science or women","liberal arts or men","true",""
"527","f","214","144302","","iat","Geology","science","science or women","science or women","liberal arts or men","true",""
"466","f","216","145021","","iat","Lady","women","science or women","science or women","liberal arts or men","true",""
"566","j","218","145841","","iat","History","liberal arts","liberal arts or men","science or women","liberal arts or men","true",""
"723","j","220","146819","","iat","Father","men","liberal arts or men","science or women","liberal arts or men","true",""
"747","j","222","147820","","iat","Sociology","liberal arts","liberal arts or men","science or women","liberal arts or men","true",""
"1653","f","225","152019","","iat","Music","liberal arts","liberal arts or women","liberal arts or women","science or men","true",""
"496","f","227","152769","","iat","Sister","women","liberal arts or women","liberal arts or women","science or men","true",""
"833","j","229","153856","","iat","Husband","men","science or men","liberal arts or women","science or men","true",""
"544","j","231","154654","","iat","Father","men","science or men","liberal arts or women","science or men","true",""
"628","f","233","155535","","iat","Wife","women","liberal arts or women","liberal arts or women","science or men","true",""
"763","f","235","156551","","iat","Anthropology","liberal arts","liberal arts or women","liberal arts or women","science or men","true",""
"579","j","237","157384","","iat","Boy","men","science or men","liberal arts or women","science or men","true",""
"549","f","239","158188","","iat","Arts","liberal arts","liberal arts or women","liberal arts or women","science or men","true",""
"675","j","241","159118","","iat","Biology","science","science or men","liberal arts or women","science or men","true",""
"1203","f","243","160575","","iat","Philosophy","liberal arts","liberal arts or women","liberal arts or women","science or men","true",""
"560","f","245","161388","","iat","Geology","science","science or men","liberal arts or women","science or men","false",""
"705","f","247","162346","","iat","History","liberal arts","liberal arts or women","liberal arts or women","science or men","true",""
"564","f","249","163164","","iat","Lady","women","liberal arts or women","liberal arts or women","science or men","true",""
"1492","f","251","164909","","iat","Dance","liberal arts","liberal arts or women","liberal arts or women","science or men","true",""
"514","f","253","165678","","iat","Humanities","liberal arts","liberal arts or women","liberal arts or women","science or men","true",""
"510","f","255","166441","","iat","Female","women","liberal arts or women","liberal arts or women","science or men","true",""
"634","j","257","167331","","iat","Grandpa","men","science or men","liberal arts or women","science or men","true",""
"745","f","259","168330","","iat","Grandma","women","liberal arts or women","liberal arts or women","science or men","true",""
"548","f","261","169131","","iat","Aunt","women","liberal arts or women","liberal arts or women","science or men","true",""
"463","j","263","169849","","iat","Gentleman","men","science or men","liberal arts or women","science or men","true",""
"390","j","265","170492","","iat","Man","men","science or men","liberal arts or women","science or men","true",""
"525","j","267","171271","","iat","Statistics","science","science or men","liberal arts or women","science or men","true",""
"469","j","269","171995","","iat","Son","men","science or men","liberal arts or women","science or men","true",""
"462","j","271","172711","","iat","Male","men","science or men","liberal arts or women","science or men","true",""
"604","j","273","173568","","iat","Astronomy","science","science or men","liberal arts or women","science or men","true",""
"459","j","275","174282","","iat","Physics","science","science or men","liberal arts or women","science or men","true",""
"455","f","277","174990","","iat","Woman","women","liberal arts or women","liberal arts or women","science or men","true",""
"439","f","279","175683","","iat","Girl","women","liberal arts or women","liberal arts or women","science or men","true",""
"507","j","281","176445","","iat","Engineering","science","science or men","liberal arts or women","science or men","true",""
"589","f","283","177288","","iat","Daughter","women","liberal arts or women","liberal arts or women","science or men","true",""
"550","j","285","178092","","iat","Brother","men","science or men","liberal arts or women","science or men","true",""
"487","j","287","178834","","iat","Chemistry","science","science or men","liberal arts or women","science or men","true",""
"685","f","289","179772","","iat","Literature","liberal arts","liberal arts or women","liberal arts or women","science or men","true",""
"1159","j","291","181186","","iat","Math","science","science or men","liberal arts or women","science or men","true",""
"1295","f","293","182734","","iat","Sociology","liberal arts","liberal arts or women","liberal arts or women","science or men","true",""
"650","j","295","183639","","iat","Robotics","science","science or men","liberal arts or women","science or men","true",""
"45061","{""Q0"":4,""Q1"":5,""Q2"":3,""Q3"":4,""Q4"":1,""Q5"":5,""Q6"":3,""Q7"":4,""Q8"":1,""Q9"":5}","297","228960","","questionnaire","","","","","","","[0,1,2,3,4,5,6,7,8,9]"
