"rt","response","trial_index","time_elapsed","whichPrime","trialType","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct","question_order"
"508","j","109","139561","","iat","Son","men","men","women","men","true",""
"1418","j","111","141234","","iat","Gentleman","men","men","women","men","true",""
"565","f","113","142053","","iat","Girl","women","women","women","men","true",""
"434","j","115","142744","","iat","Man","men","men","women","men","true",""
"448","j","117","143447","","iat","Husband","men","men","women","men","true",""
"599","f","119","144302","","iat","Mother","women","women","women","men","true",""
"1388","j","121","145944","","iat","Boy","men","men","women","men","true",""
"695","f","123","146894","","iat","Aunt","women","women","women","men","true",""
"506","f","125","147655","","iat","Wife","women","women","women","men","true",""
"650","j","127","148561","","iat","Male","men","men","women","men","true",""
"1154","f","129","149971","","iat","Mother","women","women","women","men","true",""
"923","j","131","151150","","iat","Boy","men","men","women","men","true",""
"588","f","133","151994","","iat","Woman","women","women","women","men","true",""
"598","j","135","152846","","iat","Brother","men","men","women","men","true",""
"871","f","137","153971","","iat","Wife","women","women","women","men","true",""
"1063","j","139","155291","","iat","Husband","men","men","women","men","true",""
"520","f","141","156066","","iat","Aunt","women","women","women","men","true",""
"529","j","143","156851","","iat","Uncle","men","men","women","men","true",""
"1848","f","145","158953","","iat","Brother","men","men","women","men","false",""
"2477","f","147","161685","","iat","Sister","women","women","women","men","true",""
"1028","j","149","162968","","iat","Gentleman","men","men","women","men","true",""
"2930","f","152","167367","","iat","Grandpa","men","science or men","science or men","liberal arts or women","true",""
"1538","j","154","169161","","iat","Sister","women","liberal arts or women","science or men","liberal arts or women","true",""
"1021","f","156","170436","","iat","Male","men","science or men","science or men","liberal arts or women","true",""
"731","f","158","171424","","iat","Son","men","science or men","science or men","liberal arts or women","true",""
"1849","j","160","173527","","iat","Philosophy","liberal arts","liberal arts or women","science or men","liberal arts or women","true",""
"1365","f","162","175148","","iat","Ecology","science","science or men","science or men","liberal arts or women","true",""
"690","j","164","176095","","iat","Female","women","liberal arts or women","science or men","liberal arts or women","true",""
"902","j","166","177253","","iat","Dance","liberal arts","liberal arts or women","science or men","liberal arts or women","true",""
"831","f","168","178340","","iat","Boy","men","science or men","science or men","liberal arts or women","true",""
"859","j","170","179455","","iat","Daughter","women","liberal arts or women","science or men","liberal arts or women","true",""
"1532","f","172","181243","","iat","Math","science","science or men","science or men","liberal arts or women","true",""
"1115","f","174","182614","","iat","Chemistry","science","science or men","science or men","liberal arts or women","true",""
"1241","f","176","184112","","iat","Robotics","science","science or men","science or men","liberal arts or women","true",""
"793","j","178","185162","","iat","Sociology","liberal arts","liberal arts or women","science or men","liberal arts or women","true",""
"477","j","180","185894","","iat","Woman","women","liberal arts or women","science or men","liberal arts or women","true",""
"684","f","182","186832","","iat","Man","men","science or men","science or men","liberal arts or women","true",""
"1391","j","184","188477","","iat","Aunt","women","liberal arts or women","science or men","liberal arts or women","true",""
"603","j","186","189336","","iat","Wife","women","liberal arts or women","science or men","liberal arts or women","true",""
"818","j","188","190410","","iat","English","liberal arts","liberal arts or women","science or men","liberal arts or women","true",""
"726","f","190","191391","","iat","Brother","men","science or men","science or men","liberal arts or women","true",""
"658","j","192","192305","","iat","Humanities","liberal arts","liberal arts or women","science or men","liberal arts or women","true",""
"605","f","194","193165","","iat","Astronomy","science","science or men","science or men","liberal arts or women","true",""
"765","j","196","194185","","iat","Girl","women","liberal arts or women","science or men","liberal arts or women","true",""
"719","j","198","195160","","iat","Literature","liberal arts","liberal arts or women","science or men","liberal arts or women","true",""
"1750","f","200","197165","","iat","Engineering","science","science or men","science or men","liberal arts or women","true",""
"870","f","202","198291","","iat","Uncle","men","science or men","science or men","liberal arts or women","true",""
"531","j","204","199079","","iat","Anthropology","liberal arts","liberal arts or women","science or men","liberal arts or women","true",""
"790","j","206","200124","","iat","Music","liberal arts","liberal arts or women","science or men","liberal arts or women","true",""
"1426","j","208","201805","","iat","Mother","women","liberal arts or women","science or men","liberal arts or women","true",""
"628","f","210","202689","","iat","Gentleman","men","science or men","science or men","liberal arts or women","true",""
"1537","j","212","204482","","iat","Lady","women","liberal arts or women","science or men","liberal arts or women","true",""
"1215","f","214","205953","","iat","Biology","science","science or men","science or men","liberal arts or women","true",""
"957","f","216","207164","","iat","Husband","men","science or men","science or men","liberal arts or women","true",""
"739","j","218","208160","","iat","History","liberal arts","liberal arts or women","science or men","liberal arts or women","true",""
"812","f","220","209226","","iat","Statistics","science","science or men","science or men","liberal arts or women","true",""
"690","f","222","210172","","iat","Physics","science","science or men","science or men","liberal arts or women","true",""
"3639","j","225","215758","","iat","Ecology","science","science or women","liberal arts or men","science or women","true",""
"970","f","227","216985","","iat","Dance","liberal arts","liberal arts or men","liberal arts or men","science or women","true",""
"1307","f","229","218548","","iat","Literature","liberal arts","liberal arts or men","liberal arts or men","science or women","true",""
"1276","j","231","220080","","iat","Statistics","science","science or women","liberal arts or men","science or women","true",""
"627","j","233","220962","","iat","Engineering","science","science or women","liberal arts or men","science or women","true",""
"598","f","235","221815","","iat","Grandpa","men","liberal arts or men","liberal arts or men","science or women","true",""
"1338","j","237","223409","","iat","Math","science","science or women","liberal arts or men","science or women","true",""
"445","j","239","224109","","iat","Female","women","science or women","liberal arts or men","science or women","true",""
"607","f","241","224973","","iat","Uncle","men","liberal arts or men","liberal arts or men","science or women","true",""
"990","j","243","226218","","iat","Chemistry","science","science or women","liberal arts or men","science or women","true",""
"564","f","245","227037","","iat","Man","men","liberal arts or men","liberal arts or men","science or women","true",""
"1017","f","247","228309","","iat","English","liberal arts","liberal arts or men","liberal arts or men","science or women","true",""
"549","f","249","229114","","iat","Husband","men","liberal arts or men","liberal arts or men","science or women","true",""
"526","j","251","229895","","iat","Wife","women","science or women","liberal arts or men","science or women","true",""
"440","j","253","230591","","iat","Sociology","liberal arts","liberal arts or men","liberal arts or men","science or women","false",""
"1347","j","255","232193","","iat","Astronomy","science","science or women","liberal arts or men","science or women","true",""
"2877","j","257","235325","","iat","Aunt","women","science or women","liberal arts or men","science or women","true",""
"1430","j","259","237010","","iat","Daughter","women","science or women","liberal arts or men","science or women","true",""
"1434","f","261","238696","","iat","History","liberal arts","liberal arts or men","liberal arts or men","science or women","true",""
"683","j","263","239632","","iat","Robotics","science","science or women","liberal arts or men","science or women","true",""
"628","f","265","240514","","iat","Father","men","liberal arts or men","liberal arts or men","science or women","true",""
"690","f","267","241459","","iat","Boy","men","liberal arts or men","liberal arts or men","science or women","true",""
"491","j","269","242205","","iat","Mother","women","science or women","liberal arts or men","science or women","true",""
"747","j","271","243216","","iat","Grandma","women","science or women","liberal arts or men","science or women","true",""
"795","j","273","244266","","iat","Geology","science","science or women","liberal arts or men","science or women","true",""
"482","j","275","245003","","iat","Biology","science","science or women","liberal arts or men","science or women","true",""
"723","j","277","245981","","iat","Lady","women","science or women","liberal arts or men","science or women","true",""
"820","f","279","247056","","iat","Brother","men","liberal arts or men","liberal arts or men","science or women","true",""
"1010","f","281","248322","","iat","Philosophy","liberal arts","liberal arts or men","liberal arts or men","science or women","true",""
"783","f","283","249361","","iat","Anthropology","liberal arts","liberal arts or men","liberal arts or men","science or women","true",""
"547","f","285","250164","","iat","Gentleman","men","liberal arts or men","liberal arts or men","science or women","true",""
"1255","f","287","251674","","iat","Music","liberal arts","liberal arts or men","liberal arts or men","science or women","true",""
"793","j","289","252723","","iat","Physics","science","science or women","liberal arts or men","science or women","true",""
"454","j","291","253433","","iat","Girl","women","science or women","liberal arts or men","science or women","true",""
"596","f","293","254285","","iat","Son","men","liberal arts or men","liberal arts or men","science or women","true",""
"823","f","295","255362","","iat","Arts","liberal arts","liberal arts or men","liberal arts or men","science or women","true",""
"65033","{""Q0"":2,""Q1"":6,""Q2"":0,""Q3"":2,""Q4"":0,""Q5"":6,""Q6"":1,""Q7"":5,""Q8"":0,""Q9"":6}","297","320657","","questionnaire","","","","","","","[0,1,2,3,4,5,6,7,8,9]"
