"rt","response","trial_index","time_elapsed","whichPrime","trialType","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct","question_order"
"674","f","109","185379","","iat","Anthropology","liberal arts","liberal arts","liberal arts","science","true",""
"1256","f","111","186892","","iat","Dance","liberal arts","liberal arts","liberal arts","science","true",""
"796","f","113","187944","","iat","English","liberal arts","liberal arts","liberal arts","science","true",""
"773","j","115","188974","","iat","Robotics","science","science","liberal arts","science","true",""
"644","j","117","189875","","iat","Engineering","science","science","liberal arts","science","true",""
"822","f","119","190953","","iat","Music","liberal arts","liberal arts","liberal arts","science","true",""
"648","f","121","191857","","iat","Arts","liberal arts","liberal arts","liberal arts","science","true",""
"1550","j","123","193662","","iat","Ecology","science","science","liberal arts","science","true",""
"1167","j","125","195085","","iat","Physics","science","science","liberal arts","science","true",""
"558","j","127","195901","","iat","Biology","science","science","liberal arts","science","true",""
"1030","f","129","197188","","iat","Philosophy","liberal arts","liberal arts","liberal arts","science","true",""
"1058","f","131","198502","","iat","Literature","liberal arts","liberal arts","liberal arts","science","true",""
"715","f","133","199475","","iat","Dance","liberal arts","liberal arts","liberal arts","science","true",""
"768","f","135","200500","","iat","Literature","liberal arts","liberal arts","liberal arts","science","true",""
"623","j","137","201378","","iat","Engineering","science","science","liberal arts","science","true",""
"689","f","139","202323","","iat","English","liberal arts","liberal arts","liberal arts","science","true",""
"933","j","141","203513","","iat","Biology","science","science","liberal arts","science","true",""
"1205","f","143","204974","","iat","History","liberal arts","liberal arts","liberal arts","science","true",""
"615","f","145","205845","","iat","Humanities","liberal arts","liberal arts","liberal arts","science","true",""
"1215","j","147","207317","","iat","Ecology","science","science","liberal arts","science","true",""
"976","f","149","208550","","iat","Music","liberal arts","liberal arts","liberal arts","science","true",""
"11935","j","152","234508","","iat","English","liberal arts","liberal arts or women","science or men","liberal arts or women","true",""
"1695","f","154","236460","","iat","Engineering","science","science or men","science or men","liberal arts or women","true",""
"4462","f","156","241179","","iat","Ecology","science","science or men","science or men","liberal arts or women","true",""
"1705","f","158","243139","","iat","Physics","science","science or men","science or men","liberal arts or women","true",""
"1766","j","160","245163","","iat","Mother","women","liberal arts or women","science or men","liberal arts or women","true",""
"2812","f","162","248230","","iat","Gentleman","men","science or men","science or men","liberal arts or women","true",""
"1374","f","164","249862","","iat","Biology","science","science or men","science or men","liberal arts or women","true",""
"863","f","166","250981","","iat","Boy","men","science or men","science or men","liberal arts or women","true",""
"2166","j","168","253404","","iat","Dance","liberal arts","liberal arts or women","science or men","liberal arts or women","true",""
"582","j","170","254242","","iat","Lady","women","liberal arts or women","science or men","liberal arts or women","true",""
"517","j","172","255015","","iat","Woman","women","liberal arts or women","science or men","liberal arts or women","true",""
"680","j","174","255951","","iat","Arts","liberal arts","liberal arts or women","science or men","liberal arts or women","true",""
"796","j","176","257003","","iat","Sister","women","liberal arts or women","science or men","liberal arts or women","true",""
"465","j","178","257723","","iat","Grandma","women","liberal arts or women","science or men","liberal arts or women","true",""
"735","f","180","258715","","iat","Father","men","science or men","science or men","liberal arts or women","true",""
"736","j","182","259708","","iat","Wife","women","liberal arts or women","science or men","liberal arts or women","true",""
"844","f","184","260809","","iat","Son","men","science or men","science or men","liberal arts or women","true",""
"1245","j","186","262311","","iat","Philosophy","liberal arts","liberal arts or women","science or men","liberal arts or women","true",""
"712","j","188","263280","","iat","Female","women","liberal arts or women","science or men","liberal arts or women","true",""
"521","j","190","264057","","iat","Daughter","women","liberal arts or women","science or men","liberal arts or women","true",""
"678","j","192","264992","","iat","Humanities","liberal arts","liberal arts or women","science or men","liberal arts or women","true",""
"644","j","194","265892","","iat","Literature","liberal arts","liberal arts or women","science or men","liberal arts or women","true",""
"751","f","196","266899","","iat","Chemistry","science","science or men","science or men","liberal arts or women","true",""
"631","f","198","267787","","iat","Robotics","science","science or men","science or men","liberal arts or women","true",""
"583","f","200","268627","","iat","Math","science","science or men","science or men","liberal arts or women","true",""
"861","j","202","269745","","iat","Girl","women","liberal arts or women","science or men","liberal arts or women","true",""
"777","j","204","270777","","iat","Aunt","women","liberal arts or women","science or men","liberal arts or women","true",""
"885","f","206","271918","","iat","Astronomy","science","science or men","science or men","liberal arts or women","true",""
"620","f","208","272794","","iat","Man","men","science or men","science or men","liberal arts or women","true",""
"772","f","210","273822","","iat","Brother","men","science or men","science or men","liberal arts or women","true",""
"685","f","212","274762","","iat","Geology","science","science or men","science or men","liberal arts or women","true",""
"1602","f","214","276619","","iat","Statistics","science","science or men","science or men","liberal arts or women","true",""
"607","f","216","277482","","iat","Uncle","men","science or men","science or men","liberal arts or women","true",""
"735","f","218","278472","","iat","Husband","men","science or men","science or men","liberal arts or women","true",""
"693","j","220","279421","","iat","Music","liberal arts","liberal arts or women","science or men","liberal arts or women","true",""
"691","j","222","280369","","iat","Sociology","liberal arts","liberal arts or women","science or men","liberal arts or women","true",""
"3342","j","225","353405","","iat","History","liberal arts","liberal arts or men","science or women","liberal arts or men","true",""
"1196","j","227","354856","","iat","Music","liberal arts","liberal arts or men","science or women","liberal arts or men","true",""
"854","j","229","355966","","iat","Engineering","science","science or women","science or women","liberal arts or men","false",""
"6998","j","231","363221","","iat","Son","men","liberal arts or men","science or women","liberal arts or men","true",""
"721","j","233","364198","","iat","English","liberal arts","liberal arts or men","science or women","liberal arts or men","true",""
"1078","j","235","365533","","iat","Dance","liberal arts","liberal arts or men","science or women","liberal arts or men","true",""
"2183","j","237","367971","","iat","Grandma","women","science or women","science or women","liberal arts or men","false",""
"2113","f","239","370340","","iat","Sister","women","science or women","science or women","liberal arts or men","true",""
"1350","j","241","371947","","iat","Humanities","liberal arts","liberal arts or men","science or women","liberal arts or men","true",""
"1973","f","243","374176","","iat","Statistics","science","science or women","science or women","liberal arts or men","true",""
"1349","f","245","375781","","iat","Geology","science","science or women","science or women","liberal arts or men","true",""
"937","j","247","376975","","iat","Anthropology","liberal arts","liberal arts or men","science or women","liberal arts or men","true",""
"1809","f","249","379041","","iat","Physics","science","science or women","science or women","liberal arts or men","true",""
"656","f","251","379955","","iat","Girl","women","science or women","science or women","liberal arts or men","true",""
"825","j","253","381035","","iat","Man","men","liberal arts or men","science or women","liberal arts or men","true",""
"701","j","255","381993","","iat","Uncle","men","liberal arts or men","science or women","liberal arts or men","true",""
"1246","j","257","383496","","iat","Chemistry","science","science or women","science or women","liberal arts or men","false",""
"2086","f","259","385837","","iat","Aunt","women","science or women","science or women","liberal arts or men","true",""
"5635","f","261","391728","","iat","Math","science","science or women","science or women","liberal arts or men","true",""
"817","j","263","392802","","iat","Male","men","liberal arts or men","science or women","liberal arts or men","true",""
"783","f","265","393842","","iat","Wife","women","science or women","science or women","liberal arts or men","true",""
"692","f","267","394790","","iat","Lady","women","science or women","science or women","liberal arts or men","true",""
"761","f","269","395808","","iat","Ecology","science","science or women","science or women","liberal arts or men","true",""
"588","f","271","396653","","iat","Biology","science","science or women","science or women","liberal arts or men","true",""
"621","f","273","397531","","iat","Astronomy","science","science or women","science or women","liberal arts or men","true",""
"784","j","275","398572","","iat","Husband","men","liberal arts or men","science or women","liberal arts or men","true",""
"1140","j","277","399969","","iat","Sociology","liberal arts","liberal arts or men","science or women","liberal arts or men","true",""
"720","j","279","400945","","iat","Literature","liberal arts","liberal arts or men","science or women","liberal arts or men","true",""
"971","f","281","402172","","iat","Mother","women","science or women","science or women","liberal arts or men","true",""
"615","f","283","403044","","iat","Robotics","science","science or women","science or women","liberal arts or men","true",""
"888","j","285","404188","","iat","Arts","liberal arts","liberal arts or men","science or women","liberal arts or men","true",""
"744","j","287","405189","","iat","Grandpa","men","liberal arts or men","science or women","liberal arts or men","true",""
"854","f","289","406300","","iat","Daughter","women","science or women","science or women","liberal arts or men","true",""
"882","j","291","407438","","iat","Gentleman","men","liberal arts or men","science or women","liberal arts or men","true",""
"832","j","293","408528","","iat","Brother","men","liberal arts or men","science or women","liberal arts or men","true",""
"861","f","295","409644","","iat","Philosophy","liberal arts","liberal arts or men","science or women","liberal arts or men","false",""
"83664","{""Q0"":4,""Q1"":6,""Q2"":1,""Q3"":6,""Q4"":0,""Q5"":5,""Q6"":3,""Q7"":6,""Q8"":0,""Q9"":6}","297","493572","","questionnaire","","","","","","","[0,1,2,3,4,5,6,7,8,9]"
